销售单号,销售行号,商品条码,商品名称,销售数量,销售金额,实售单价,小包装数量,小包装单价,小包装条码,销售日期,单据类型,SHOP_ID,销售时间,更新时间
01201601020001,75,6901028317177,玉溪（软）（条）,1.000000,230.000000,230.000000,10.000000,23.0000000000,6901028317122,20160102,00,210202251576,20160102,20170326161400
01201601020001,76,6901028317122,玉溪（软）,1.000000,23.000000,23.000000,1.000000,23.000000,6901028317122,20160102,00,210202251576,20160102,20170326161400
01201601020001,77,6901028314978,红塔山（硬经典）,3.000000,22.500000,7.500000,3.000000,7.500000,6901028314978,20160102,00,210202251576,20160102,20170326161400
01201601020001,78,6901028046886,云烟（紫）,1.000000,10.000000,10.000000,1.000000,10.000000,6901028046886,20160102,00,210202251576,20160102,20170326161400
01201601020001,79,6901028051873,云烟（神秘花园）,1.000000,32.000000,32.000000,1.000000,32.000000,6901028051873,20160102,00,210202251576,20160102,20170326161400
01201601020001,80,6901028075145,红双喜（硬8mg）（条）,1.000000,85.000000,85.000000,10.000000,8.5000000000,6901028075831,20160102,00,210202251576,20160102,20170326161400
01201601020001,81,6901028075862,牡丹（软）,2.000000,26.000000,13.000000,2.000000,13.000000,6901028075862,20160102,00,210202251576,20160102,20170326161400
01201601020001,82,6901028092326,人民大会堂（硬红细支）（条）,1.100000,176.000000,160.000000,11.000000,16.0000000000,6901028092319,20160102,00,210202251576,20160102,20170326161400
01201601020001,83,6901028071765,中南海（金8mg）,1.000000,7.000000,7.000000,1.000000,7.000000,6901028071765,20160102,00,210202251576,20160102,20170326161400
01201601020001,84,6901028100663,长白山（软红）,2.000000,21.000000,10.500000,2.000000,10.500000,6901028100663,20160102,00,210202251576,20160102,20170326161400
01201601020001,85,6901028100274,长白山（777）（条）,1.000000,150.000000,150.000000,10.000000,15.0000000000,6901028100267,20160102,00,210202251576,20160102,20170326161400
01201601020001,86,6901028300070,南京（佳品）,1.000000,15.000000,15.000000,1.000000,15.000000,6901028300070,20160102,00,210202251576,20160102,20170326161400
01201601020001,87,6901028111270,南京（炫赫门）（条）,7.200000,1152.000000,160.000000,72.000000,16.0000000000,6901028111263,20160102,00,210202251576,20160102,20170326161400
01201601020001,88,6901028111546,南京（雨花石）（条）,2.000000,1060.000000,530.000000,20.000000,53.0000000000,6901028111539,20160102,00,210202251576,20160102,20170326161400
01201601020001,89,6901028069878,万宝路（硬金）,1.000000,21.000000,21.000000,1.000000,21.000000,6901028069878,20160102,00,210202251576,20160102,20170326161400
01201601020001,90,6901028169677,黄金叶（金满堂）,3.000000,31.500000,10.500000,3.000000,10.500000,6901028169677,20160102,00,210202251576,20160102,20170326161400
01201601020001,91,8888075005517,555金锐,1.000000,16.000000,16.000000,1.000000,16.000000,8888075005517,20160102,00,210202251576,20160102,20170326161400
01201601020001,92,4902210249605,七星（天蓝）,1.000000,18.000000,18.000000,1.000000,18.000000,4902210249605,20160102,00,210202251576,20160102,20170326161400
01201601030001,244,6901028315012,红塔山（软经典）（条）,5.000000,375.000000,75.000000,50.000000,7.5000000000,6901028315005,20160103,00,210202251576,20160103,20170326161400
01201601030001,245,6901028047128,红梅（软黄）（条）,1.000000,45.000000,45.000000,10.000000,4.5000000000,6901028048125,20160103,00,210202251576,20160103,20170326161400
01201601030001,246,6901028317177,玉溪（软）（条）,2.100000,483.000000,230.000000,21.000000,23.0000000000,6901028317122,20160103,00,210202251576,20160103,20170326161400
01201601030001,247,6901028326452,红塔山（传奇）,1.000000,14.000000,14.000000,1.000000,14.000000,6901028326452,20160103,00,210202251576,20160103,20170326161400
01201601030001,248,6901028314978,红塔山（硬经典）,3.000000,22.500000,7.500000,3.000000,7.500000,6901028314978,20160103,00,210202251576,20160103,20170326161400
01201601030001,249,6901028075053,牡丹（软）（条）,4.200000,546.000000,130.000000,42.000000,13.0000000000,6901028075862,20160103,00,210202251576,20160103,20170326161400
01201601030001,250,6901028180801,黄鹤楼（天下名楼）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028180801,20160103,00,210202251576,20160103,20170326161400
01201601030001,251,6901028092951,人民大会堂（硬红）（条）,1.000000,130.000000,130.000000,10.000000,13.0000000000,6901028092944,20160103,00,210202251576,20160103,20170326161400
01201601030001,252,6901028071468,中南海（5mg）,1.000000,10.000000,10.000000,1.000000,10.000000,6901028071468,20160103,00,210202251576,20160103,20170326161400
01201601030001,253,6901028099783,长白山（神韵）（条）,1.000000,220.000000,220.000000,10.000000,22.0000000000,6901028099776,20160103,00,210202251576,20160103,20170326161400
01201601030001,254,6901028300056,南京（红）,2.000000,24.000000,12.000000,2.000000,12.000000,6901028300056,20160103,00,210202251576,20160103,20170326161400
01201601030001,255,6901028118170,利群（新版）,2.000000,28.000000,14.000000,2.000000,14.000000,6901028118170,20160103,00,210202251576,20160103,20170326161400
01201601030001,256,6901028001472,双喜（软国际）（条）,1.000000,65.000000,65.000000,10.000000,6.5000000000,6901028001465,20160103,00,210202251576,20160103,20170326161400
01201601030001,257,6901028001465,双喜（软国际）,1.000000,6.500000,6.500000,1.000000,6.500000,6901028001465,20160103,00,210202251576,20160103,20170326161400
01201601040001,392,6901028317122,玉溪（软）,1.000000,23.000000,23.000000,1.000000,23.000000,6901028317122,20160104,00,210202251576,20160104,20170326161400
01201601040001,393,6901028314978,红塔山（硬经典）,2.000000,15.000000,7.500000,2.000000,7.500000,6901028314978,20160104,00,210202251576,20160104,20170326161400
01201601040001,394,6901028046886,云烟（紫）,1.000000,10.000000,10.000000,1.000000,10.000000,6901028046886,20160104,00,210202251576,20160104,20170326161400
01201601040001,395,6901028075015,中华（硬）（条）,2.000000,900.000000,450.000000,20.000000,45.0000000000,6901028075763,20160104,00,210202251576,20160104,20170326161400
01201601040001,396,6901028075862,牡丹（软）,1.000000,13.000000,13.000000,1.000000,13.000000,6901028075862,20160104,00,210202251576,20160104,20170326161400
01201601040001,397,6901028092951,人民大会堂（硬红）（条）,1.000000,130.000000,130.000000,10.000000,13.0000000000,6901028092944,20160104,00,210202251576,20160104,20170326161400
01201601040001,398,6901028071475,中南海（5mg）（条）,1.000000,100.000000,100.000000,10.000000,10.0000000000,6901028071468,20160104,00,210202251576,20160104,20170326161400
01201601040001,399,6901028070133,中南海（软蓝色时光）（条）,1.000000,110.000000,110.000000,10.000000,11.0000000000,6901028070126,20160104,00,210202251576,20160104,20170326161400
01201601040001,400,6901028099776,长白山（神韵）,1.000000,22.000000,22.000000,1.000000,22.000000,6901028099776,20160104,00,210202251576,20160104,20170326161400
01201601040001,401,6901028100663,长白山（软红）,1.000000,10.500000,10.500000,1.000000,10.500000,6901028100663,20160104,00,210202251576,20160104,20170326161400
01201601040001,402,6901028300063,南京（红）（条）,1.100000,132.000000,120.000000,11.000000,12.0000000000,6901028300056,20160104,00,210202251576,20160104,20170326161400
01201601040001,403,6901028111270,南京（炫赫门）（条）,1.100000,176.000000,160.000000,11.000000,16.0000000000,6901028111263,20160104,00,210202251576,20160104,20170326161400
01201601040001,404,6901028062312,南京（十二钗烤烟）,2.000000,56.000000,28.000000,2.000000,28.000000,6901028062312,20160104,00,210202251576,20160104,20170326161400
01201601040001,405,6901028118187,利群（新版）（条）,1.100000,154.000000,140.000000,11.000000,14.0000000000,6901028118170,20160104,00,210202251576,20160104,20170326161400
01201601040001,406,6901028001472,双喜（软国际）（条）,3.200000,208.000000,65.000000,32.000000,6.5000000000,6901028001465,20160104,00,210202251576,20160104,20170326161400
01201601040001,407,8888075005524,555金锐（条）,2.000000,320.000000,160.000000,20.000000,16.0000000000,8888075005517,20160104,00,210202251576,20160104,20170326161400
01201601050001,573,6901028317122,玉溪（软）,2.000000,46.000000,23.000000,2.000000,23.000000,6901028317122,20160105,00,210202251576,20160105,20170326161400
01201601050001,574,6901028315104,红梅（软顺）（条）,4.000000,120.000000,30.000000,40.000000,3.0000000000,6901028315098,20160105,00,210202251576,20160105,20170326161400
01201601050001,575,6901028326452,红塔山（传奇）,1.000000,14.000000,14.000000,1.000000,14.000000,6901028326452,20160105,00,210202251576,20160105,20170326161400
01201601050001,576,6901028314978,红塔山（硬经典）,1.000000,7.500000,7.500000,1.000000,7.500000,6901028314978,20160105,00,210202251576,20160105,20170326161400
01201601050001,577,6901028075015,中华（硬）（条）,4.000000,1800.000000,450.000000,40.000000,45.0000000000,6901028075763,20160105,00,210202251576,20160105,20170326161400
01201601050001,578,6901028075145,红双喜（硬8mg）（条）,1.000000,85.000000,85.000000,10.000000,8.5000000000,6901028075831,20160105,00,210202251576,20160105,20170326161400
01201601050001,579,6901028075053,牡丹（软）（条）,2.400000,312.000000,130.000000,24.000000,13.0000000000,6901028075862,20160105,00,210202251576,20160105,20170326161400
01201601050001,580,6901028180757,黄鹤楼（硬雪之韵）（条）,1.000000,500.000000,500.000000,10.000000,50.0000000000,6901028180740,20160105,00,210202251576,20160105,20170326161400
01201601050001,581,6901028071673,中南海（3mg）,1.000000,22.000000,22.000000,1.000000,22.000000,6901028071673,20160105,00,210202251576,20160105,20170326161400
01201601050001,582,6901028071765,中南海（金8mg）,1.000000,7.000000,7.000000,1.000000,7.000000,6901028071765,20160105,00,210202251576,20160105,20170326161400
01201601050001,583,6901028071468,中南海（5mg）,1.000000,10.000000,10.000000,1.000000,10.000000,6901028071468,20160105,00,210202251576,20160105,20170326161400
01201601050001,584,6901028099776,长白山（神韵）,1.000000,22.000000,22.000000,1.000000,22.000000,6901028099776,20160105,00,210202251576,20160105,20170326161400
01201601050001,585,6901028100670,长白山（软红）（条）,1.000000,105.000000,105.000000,10.000000,10.5000000000,6901028100663,20160105,00,210202251576,20160105,20170326161400
01201601050001,586,6901028100366,长白山（红）（条）,2.000000,150.000000,75.000000,20.000000,7.5000000000,6901028100359,20160105,00,210202251576,20160105,20170326161400
01201601050001,587,6901028300056,南京（红）,1.000000,12.000000,12.000000,1.000000,12.000000,6901028300056,20160105,00,210202251576,20160105,20170326161400
01201601050001,588,6901028111270,南京（炫赫门）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028111263,20160105,00,210202251576,20160105,20170326161400
01201601050001,589,6901028118170,利群（新版）,2.000000,28.000000,14.000000,2.000000,14.000000,6901028118170,20160105,00,210202251576,20160105,20170326161400
01201601050001,590,6901028207881,雄狮（硬）（条）,1.000000,35.000000,35.000000,10.000000,3.5000000000,6901028207874,20160105,00,210202251576,20160105,20170326161400
01201601050001,591,6901028131636,黄山（小红方印）,1.000000,22.000000,22.000000,1.000000,22.000000,6901028131636,20160105,00,210202251576,20160105,20170326161400
01201601050001,592,6901028169677,黄金叶（金满堂）,3.000000,31.500000,10.500000,3.000000,10.500000,6901028169677,20160105,00,210202251576,20160105,20170326161400
01201601050001,593,6901028165235,黄金叶（爱尚）,3.000000,48.000000,16.000000,3.000000,16.000000,6901028165235,20160105,00,210202251576,20160105,20170326161400
01201601060001,754,6901028048125,红梅（软黄）,2.000000,9.000000,4.500000,2.000000,4.500000,6901028048125,20160106,00,210202251576,20160106,20170326161400
01201601060001,755,6901028317177,玉溪（软）（条）,1.000000,230.000000,230.000000,10.000000,23.0000000000,6901028317122,20160106,00,210202251576,20160106,20170326161400
01201601060001,756,6901028314978,红塔山（硬经典）,1.000000,7.500000,7.500000,1.000000,7.500000,6901028314978,20160106,00,210202251576,20160106,20170326161400
01201601060001,757,6901028046886,云烟（紫）,1.000000,10.000000,10.000000,1.000000,10.000000,6901028046886,20160106,00,210202251576,20160106,20170326161400
01201601060001,758,6901028075015,中华（硬）（条）,2.000000,900.000000,450.000000,20.000000,45.0000000000,6901028075763,20160106,00,210202251576,20160106,20170326161400
01201601060001,759,6901028075053,牡丹（软）（条）,2.100000,273.000000,130.000000,21.000000,13.0000000000,6901028075862,20160106,00,210202251576,20160106,20170326161400
01201601060001,760,6901028189989,黄鹤楼（硬嘉禧缘）（条）,1.000000,200.000000,200.000000,10.000000,20.0000000000,6901028189972,20160106,00,210202251576,20160106,20170326161400
01201601060001,761,6901028071765,中南海（金8mg）,1.000000,7.000000,7.000000,1.000000,7.000000,6901028071765,20160106,00,210202251576,20160106,20170326161400
01201601060001,762,6901028071475,中南海（5mg）（条）,1.000000,100.000000,100.000000,10.000000,10.0000000000,6901028071468,20160106,00,210202251576,20160106,20170326161400
01201601060001,763,6901028300063,南京（红）（条）,1.000000,120.000000,120.000000,10.000000,12.0000000000,6901028300056,20160106,00,210202251576,20160106,20170326161400
01201601060001,764,6901028062312,南京（十二钗烤烟）,2.000000,56.000000,28.000000,2.000000,28.000000,6901028062312,20160106,00,210202251576,20160106,20170326161400
01201601060001,765,6901028118170,利群（新版）,4.000000,56.000000,14.000000,4.000000,14.000000,6901028118170,20160106,00,210202251576,20160106,20170326161400
01201601060001,766,6901028137270,七匹狼（白）（条）,1.000000,75.000000,75.000000,10.000000,7.5000000000,6901028137287,20160106,00,210202251576,20160106,20170326161400
01201601060001,767,6901028169677,黄金叶（金满堂）,1.000000,10.500000,10.500000,1.000000,10.500000,6901028169677,20160106,00,210202251576,20160106,20170326161400
01201601060001,768,8801116006434,爱喜（蓝）（条）,1.000000,130.000000,130.000000,10.000000,13.0000000000,8801116006427,20160106,00,210202251576,20160106,20170326161400
01201601060001,769,6901028311151,云烟（软紫）,1.000000,10.500000,10.500000,1.000000,10.500000,6901028311151,20160106,00,210202251576,20160106,20170326161400
01201601070001,900,6901028315012,红塔山（软经典）（条）,2.000000,150.000000,75.000000,20.000000,7.5000000000,6901028315005,20160107,00,210202251576,20160107,20170326161400
01201601070001,901,6901028047128,红梅（软黄）（条）,1.000000,45.000000,45.000000,10.000000,4.5000000000,6901028048125,20160107,00,210202251576,20160107,20170326161400
01201601070001,902,6901028317177,玉溪（软）（条）,2.000000,460.000000,230.000000,20.000000,23.0000000000,6901028317122,20160107,00,210202251576,20160107,20170326161400
01201601070001,903,6901028315425,红塔山（硬经典100）,1.000000,10.000000,10.000000,1.000000,10.000000,6901028315425,20160107,00,210202251576,20160107,20170326161400
01201601070001,904,6901028314978,红塔山（硬经典）,1.000000,7.500000,7.500000,1.000000,7.500000,6901028314978,20160107,00,210202251576,20160107,20170326161400
01201601070001,905,6901028326483,红塔山（细支传奇）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028326483,20160107,00,210202251576,20160107,20170326161400
01201601070001,906,6901028311465,红河（小熊猫世纪风）（条）,1.000000,100.000000,100.000000,10.000000,10.0000000000,6901028311458,20160107,00,210202251576,20160107,20170326161400
01201601070001,907,6901028075015,中华（硬）（条）,2.000000,900.000000,450.000000,20.000000,45.0000000000,6901028075763,20160107,00,210202251576,20160107,20170326161400
01201601070001,908,6901028075862,牡丹（软）,2.000000,26.000000,13.000000,2.000000,13.000000,6901028075862,20160107,00,210202251576,20160107,20170326161400
01201601070001,909,6901028092319,人民大会堂（硬红细支）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028092319,20160107,00,210202251576,20160107,20170326161400
01201601070001,910,6901028159746,泰山（心悦）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028159746,20160107,00,210202251576,20160107,20170326161400
01201601070001,911,6901028100670,长白山（软红）（条）,1.100000,115.500000,105.000000,11.000000,10.5000000000,6901028100663,20160107,00,210202251576,20160107,20170326161400
01201601070001,912,6901028114448,苏烟（软金砂）,3.000000,144.000000,48.000000,3.000000,48.000000,6901028114448,20160107,00,210202251576,20160107,20170326161400
01201601070001,913,6901028111539,南京（雨花石）,1.000000,53.000000,53.000000,1.000000,53.000000,6901028111539,20160107,00,210202251576,20160107,20170326161400
01201601070001,914,6901028118170,利群（新版）,2.000000,28.000000,14.000000,2.000000,14.000000,6901028118170,20160107,00,210202251576,20160107,20170326161400
01201601070001,915,6901028169677,黄金叶（金满堂）,2.000000,21.000000,10.500000,2.000000,10.500000,6901028169677,20160107,00,210202251576,20160107,20170326161400
01201601070001,916,6901028165235,黄金叶（爱尚）,4.000000,64.000000,16.000000,4.000000,16.000000,6901028165235,20160107,00,210202251576,20160107,20170326161400
01201601070001,917,6901028001571,双喜（邮喜）,1.000000,32.000000,32.000000,1.000000,32.000000,6901028001571,20160107,00,210202251576,20160107,20170326161400
01201601080001,1081,6901028317177,玉溪（软）（条）,2.100000,483.000000,230.000000,21.000000,23.0000000000,6901028317122,20160108,00,210202251576,20160108,20170326161400
01201601080001,1082,6901028046886,云烟（紫）,2.000000,20.000000,10.000000,2.000000,10.000000,6901028046886,20160108,00,210202251576,20160108,20170326161400
01201601080001,1083,6901028180665,黄鹤楼（硬金砂）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028180559,20160108,00,210202251576,20160108,20170326161400
01201601080001,1084,6901028071772,中南海（金8mg）（条）,2.100000,147.000000,70.000000,21.000000,7.0000000000,6901028071765,20160108,00,210202251576,20160108,20170326161400
01201601080001,1085,6901028062015,苏烟（五星红杉树）（条）,1.000000,220.000000,220.000000,10.000000,22.0000000000,6901028062008,20160108,00,210202251576,20160108,20170326161400
01201601080001,1086,6901028111263,南京（炫赫门）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028111263,20160108,00,210202251576,20160108,20170326161400
01201601080001,1087,6901028118187,利群（新版）（条）,1.400000,196.000000,140.000000,14.000000,14.0000000000,6901028118170,20160108,00,210202251576,20160108,20170326161400
01201601080001,1088,6901028169677,黄金叶（金满堂）,2.000000,21.000000,10.500000,2.000000,10.500000,6901028169677,20160108,00,210202251576,20160108,20170326161400
01201601090001,1270,6901028315012,红塔山（软经典）（条）,1.000000,75.000000,75.000000,10.000000,7.5000000000,6901028315005,20160109,00,210202251576,20160109,20170326161400
01201601090001,1271,6901028317122,玉溪（软）,1.000000,23.000000,23.000000,1.000000,23.000000,6901028317122,20160109,00,210202251576,20160109,20170326161400
01201601090001,1272,6901028315104,红梅（软顺）（条）,4.000000,120.000000,30.000000,40.000000,3.0000000000,6901028315098,20160109,00,210202251576,20160109,20170326161400
01201601090001,1273,6901028326452,红塔山（传奇）,1.000000,14.000000,14.000000,1.000000,14.000000,6901028326452,20160109,00,210202251576,20160109,20170326161400
01201601090001,1274,6901028314978,红塔山（硬经典）,5.000000,37.500000,7.500000,5.000000,7.500000,6901028314978,20160109,00,210202251576,20160109,20170326161400
01201601090001,1275,6901028326490,红塔山（细支传奇）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028326483,20160109,00,210202251576,20160109,20170326161400
01201601090001,1276,6901028075022,中华（软）（条）,2.000000,1400.000000,700.000000,20.000000,70.0000000000,6901028075770,20160109,00,210202251576,20160109,20170326161400
01201601090001,1277,6901028075015,中华（硬）（条）,4.000000,1800.000000,450.000000,40.000000,45.0000000000,6901028075763,20160109,00,210202251576,20160109,20170326161400
01201601090001,1278,6901028193924,芙蓉王（软蓝）（条）,2.000000,1200.000000,600.000000,20.000000,60.0000000000,6901028193917,20160109,00,210202251576,20160109,20170326161400
01201601090001,1279,6901028189972,黄鹤楼（硬嘉禧缘）,1.000000,20.000000,20.000000,1.000000,20.000000,6901028189972,20160109,00,210202251576,20160109,20170326161400
01201601090001,1280,6901028099783,长白山（神韵）（条）,1.000000,220.000000,220.000000,10.000000,22.0000000000,6901028099776,20160109,00,210202251576,20160109,20170326161400
01201601090001,1281,6901028100670,长白山（软红）（条）,1.000000,105.000000,105.000000,10.000000,10.5000000000,6901028100663,20160109,00,210202251576,20160109,20170326161400
01201601090001,1282,6901028100366,长白山（红）（条）,1.000000,75.000000,75.000000,10.000000,7.5000000000,6901028100359,20160109,00,210202251576,20160109,20170326161400
01201601090001,1283,6901028300063,南京（红）（条）,1.100000,132.000000,120.000000,11.000000,12.0000000000,6901028300056,20160109,00,210202251576,20160109,20170326161400
01201601090001,1284,6901028111263,南京（炫赫门）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028111263,20160109,00,210202251576,20160109,20170326161400
01201601090001,1285,6901028118170,利群（新版）,1.000000,14.000000,14.000000,1.000000,14.000000,6901028118170,20160109,00,210202251576,20160109,20170326161400
01201601090001,1286,6901028141291,金桥（英伦奶香）（条）,1.000000,110.000000,110.000000,10.000000,11.0000000000,6901028141284,20160109,00,210202251576,20160109,20170326161400
01201601090001,1287,6901028169677,黄金叶（金满堂）,3.000000,31.500000,10.500000,3.000000,10.500000,6901028169677,20160109,00,210202251576,20160109,20170326161400
01201601100001,1470,6901028047128,红梅（软黄）（条）,2.200000,99.000000,45.000000,22.000000,4.5000000000,6901028048125,20160110,00,210202251576,20160110,20170326161400
01201601100001,1471,6901028315197,玉溪（软尚善）（条）,1.000000,280.000000,280.000000,10.000000,28.0000000000,6901028315180,20160110,00,210202251576,20160110,20170326161400
01201601100001,1472,6901028315432,红塔山（硬经典100）（条）,1.100000,110.000000,100.000000,11.000000,10.0000000000,6901028315425,20160110,00,210202251576,20160110,20170326161400
01201601100001,1473,6901028326452,红塔山（传奇）,1.000000,14.000000,14.000000,1.000000,14.000000,6901028326452,20160110,00,210202251576,20160110,20170326161400
01201601100001,1474,6901028314985,红塔山（硬经典）（条）,1.200000,90.000000,75.000000,12.000000,7.5000000000,6901028314978,20160110,00,210202251576,20160110,20170326161400
01201601100001,1475,6901028051880,云烟（神秘花园）（条）,1.000000,320.000000,320.000000,10.000000,32.0000000000,6901028051873,20160110,00,210202251576,20160110,20170326161400
01201601100001,1476,6901028075862,牡丹（软）,5.000000,65.000000,13.000000,5.000000,13.000000,6901028075862,20160110,00,210202251576,20160110,20170326161400
01201601100001,1477,6901028180801,黄鹤楼（天下名楼）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028180801,20160110,00,210202251576,20160110,20170326161400
01201601100001,1478,6901028100144,长白山（揽胜）（条）,2.100000,462.000000,220.000000,21.000000,22.0000000000,6901028100137,20160110,00,210202251576,20160110,20170326161400
01201601100001,1479,6901028300056,南京（红）,1.000000,12.000000,12.000000,1.000000,12.000000,6901028300056,20160110,00,210202251576,20160110,20170326161400
01201601100001,1480,6901028111270,南京（炫赫门）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028111263,20160110,00,210202251576,20160110,20170326161400
01201601100001,1481,6901028169677,黄金叶（金满堂）,2.000000,21.000000,10.500000,2.000000,10.500000,6901028169677,20160110,00,210202251576,20160110,20170326161400
01201601110001,1625,6901028317177,玉溪（软）（条）,2.000000,460.000000,230.000000,20.000000,23.0000000000,6901028317122,20160111,00,210202251576,20160111,20170326161400
01201601110001,1626,6901028314978,红塔山（硬经典）,1.000000,7.500000,7.500000,1.000000,7.500000,6901028314978,20160111,00,210202251576,20160111,20170326161400
01201601110001,1627,6901028326490,红塔山（细支传奇）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028326483,20160111,00,210202251576,20160111,20170326161400
01201601110001,1628,6901028046886,云烟（紫）,1.000000,10.000000,10.000000,1.000000,10.000000,6901028046886,20160111,00,210202251576,20160111,20170326161400
01201601110001,1629,6901028075862,牡丹（软）,1.000000,13.000000,13.000000,1.000000,13.000000,6901028075862,20160111,00,210202251576,20160111,20170326161400
01201601110001,1630,6901028069762,芙蓉王（软黄）（条）,19.000000,6080.000000,320.000000,190.000000,32.0000000000,6901028069755,20160111,00,210202251576,20160111,20170326161400
01201601110001,1631,6901028180801,黄鹤楼（天下名楼）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028180801,20160111,00,210202251576,20160111,20170326161400
01201601110001,1632,6901028157643,泰山（红将军）,2.000000,14.000000,7.000000,2.000000,7.000000,6901028157643,20160111,00,210202251576,20160111,20170326161400
01201601110001,1633,6901028100137,长白山（揽胜）,1.000000,22.000000,22.000000,1.000000,22.000000,6901028100137,20160111,00,210202251576,20160111,20170326161400
01201601110001,1634,6901028100663,长白山（软红）,2.000000,21.000000,10.500000,2.000000,10.500000,6901028100663,20160111,00,210202251576,20160111,20170326161400
01201601110001,1635,6901028300056,南京（红）,1.000000,12.000000,12.000000,1.000000,12.000000,6901028300056,20160111,00,210202251576,20160111,20170326161400
01201601110001,1636,6901028111263,南京（炫赫门）,2.000000,32.000000,16.000000,2.000000,16.000000,6901028111263,20160111,00,210202251576,20160111,20170326161400
01201601110001,1637,6901028118170,利群（新版）,2.000000,28.000000,14.000000,2.000000,14.000000,6901028118170,20160111,00,210202251576,20160111,20170326161400
01201601110001,1638,6901028001465,双喜（软国际）,2.000000,13.000000,6.500000,2.000000,6.500000,6901028001465,20160111,00,210202251576,20160111,20170326161400
01201601110001,1639,4902210249605,七星（天蓝）,1.000000,18.000000,18.000000,1.000000,18.000000,4902210249605,20160111,00,210202251576,20160111,20170326161400
IO001601110123,1459,6901028138154,万宝路（软红）,10.000000,129.040000,15.000000,10.000000,15.000000,6901028138154,20160111,00,210202251576,20160111101946,20170327002352
IO001601110123,1460,6901028091671,人民大会堂（国典1959）,20.000000,243.210000,14.000000,20.000000,14.000000,6901028091671,20160111,00,210202251576,20160111101946,20170327002352
IO001601110123,1461,6901028092944,人民大会堂（硬红）,50.000000,571.780000,13.000000,50.000000,13.000000,6901028092944,20160111,00,210202251576,20160111101946,20170327002352
IO001601110123,1462,8888075005456,555弘博,20.000000,507.500000,29.000000,20.000000,29.000000,8888075005456,20160111,00,210202251576,20160111101946,20170327002352
IO001601110123,1463,6901028118996,利群（西子阳光）,30.000000,826.760000,31.000000,30.000000,31.000000,6901028118996,20160111,00,210202251576,20160111101946,20170327002352
IO001601110127,1523,6901028100359,长白山（红）,250.000000,1664.400000,8.000000,250.000000,8.000000,6901028100359,20160111,00,210202251576,20160111102652,20170327002352
IO001601110127,1524,6901028317153,玉溪（软红人民大会堂）,60.000000,1691.720000,32.000000,60.000000,32.000000,6901028317153,20160111,00,210202251576,20160111102652,20170327002352
IO001601110127,1525,8888075005517,555金锐,50.000000,683.720000,16.000000,50.000000,16.000000,8888075005517,20160111,00,210202251576,20160111102652,20170327002352
IO001601110128,1526,4902210249803,七星（风蓝）,50.000000,766.460000,18.000000,50.000000,18.000000,4902210249803,20160111,00,210202251576,20160111102838,20170327002352
IO001601110128,1527,4902210249605,七星（天蓝）,20.000000,299.740000,18.000000,20.000000,18.000000,4902210249605,20160111,00,210202251576,20160111102838,20170327002352
IO001601110128,1528,4902210255002,七星（1mg）,20.000000,306.840000,18.000000,20.000000,18.000000,4902210255002,20160111,00,210202251576,20160111102838,20170327002352
01201601120001,1778,6901028315012,红塔山（软经典）（条）,3.000000,225.000000,75.000000,30.000000,7.5000000000,6901028315005,20160112,00,210202251576,20160112,20170326161400
01201601120001,1779,6901028317122,玉溪（软）,1.000000,23.000000,23.000000,1.000000,23.000000,6901028317122,20160112,00,210202251576,20160112,20170326161400
01201601120001,1780,6901028315104,红梅（软顺）（条）,5.000000,150.000000,30.000000,50.000000,3.0000000000,6901028315098,20160112,00,210202251576,20160112,20170326161400
01201601120001,1781,6901028326452,红塔山（传奇）,1.000000,14.000000,14.000000,1.000000,14.000000,6901028326452,20160112,00,210202251576,20160112,20170326161400
01201601120001,1782,6901028314978,红塔山（硬经典）,1.000000,7.500000,7.500000,1.000000,7.500000,6901028314978,20160112,00,210202251576,20160112,20170326161400
01201601120001,1783,6901028326483,红塔山（细支传奇）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028326483,20160112,00,210202251576,20160112,20170326161400
01201601120001,1784,6901028311458,红河（小熊猫世纪风）,1.000000,10.000000,10.000000,1.000000,10.000000,6901028311458,20160112,00,210202251576,20160112,20170326161400
01201601120001,1785,6901028092319,人民大会堂（硬红细支）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028092319,20160112,00,210202251576,20160112,20170326161400
01201601120001,1786,6901028099776,长白山（神韵）,1.000000,22.000000,22.000000,1.000000,22.000000,6901028099776,20160112,00,210202251576,20160112,20170326161400
01201601120001,1787,6901028100663,长白山（软红）,2.000000,21.000000,10.500000,2.000000,10.500000,6901028100663,20160112,00,210202251576,20160112,20170326161400
